Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 0, Total Iterations: 100, Iteration per second: Infinity, Best solution: 386120 found at 0s
Seconds: 65, Total Iterations: 69100, Iteration per second: 1063.076923, Best solution: 388793 found at 3s
Seconds: 65, Total Iterations: 69200, Iteration per second: 1064.615385, Best solution: 388793 found at 3s
Seconds: 65, Total Iterations: 69300, Iteration per second: 1066.153846, Best solution: 388793 found at 3s
Seconds: 65, Total Iterations: 69400, Iteration per second: 1067.692308, Best solution: 388793 found at 3s
Seconds: 65, Total Iterations: 69500, Iteration per second: 1069.230769, Best solution: 388793 found at 3s
Seconds: 65, Total Iterations: 69600, Iteration per second: 1070.769231, Best solution: 388793 found at 3s
Seconds: 65, Total Iterations: 69700, Iteration per second: 1072.307692, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 69800, Iteration per second: 1057.575758, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 69900, Iteration per second: 1059.090909, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70000, Iteration per second: 1060.606061, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70100, Iteration per second: 1062.121212, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70200, Iteration per second: 1063.636364, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70300, Iteration per second: 1065.151515, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70400, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70500, Iteration per second: 1068.181818, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70600, Iteration per second: 1069.696970, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70700, Iteration per second: 1071.212121, Best solution: 388793 found at 3s
Seconds: 66, Total Iterations: 70800, Iteration per second: 1072.727273, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 70900, Iteration per second: 1058.208955, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71000, Iteration per second: 1059.701493, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71100, Iteration per second: 1061.194030, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71200, Iteration per second: 1062.686567, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71300, Iteration per second: 1064.179104, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71400, Iteration per second: 1065.671642, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71500, Iteration per second: 1067.164179, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71600, Iteration per second: 1068.656716, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71700, Iteration per second: 1070.149254, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71800, Iteration per second: 1071.641791, Best solution: 388793 found at 3s
Seconds: 67, Total Iterations: 71900, Iteration per second: 1073.134328, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72000, Iteration per second: 1058.823529, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72100, Iteration per second: 1060.294118, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72200, Iteration per second: 1061.764706, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72300, Iteration per second: 1063.235294, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72400, Iteration per second: 1064.705882, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72500, Iteration per second: 1066.176471, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72600, Iteration per second: 1067.647059, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72700, Iteration per second: 1069.117647, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72800, Iteration per second: 1070.588235, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 72900, Iteration per second: 1072.058824, Best solution: 388793 found at 3s
Seconds: 68, Total Iterations: 73000, Iteration per second: 1073.529412, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73100, Iteration per second: 1059.420290, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73200, Iteration per second: 1060.869565, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73300, Iteration per second: 1062.318841, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73400, Iteration per second: 1063.768116, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73500, Iteration per second: 1065.217391, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73600, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73700, Iteration per second: 1068.115942, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73800, Iteration per second: 1069.565217, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 73900, Iteration per second: 1071.014493, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 74000, Iteration per second: 1072.463768, Best solution: 388793 found at 3s
Seconds: 69, Total Iterations: 74100, Iteration per second: 1073.913043, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74200, Iteration per second: 1060.000000, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74300, Iteration per second: 1061.428571, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74400, Iteration per second: 1062.857143, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74500, Iteration per second: 1064.285714, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74600, Iteration per second: 1065.714286, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74700, Iteration per second: 1067.142857, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74800, Iteration per second: 1068.571429, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 74900, Iteration per second: 1070.000000, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 75000, Iteration per second: 1071.428571, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 75100, Iteration per second: 1072.857143, Best solution: 388793 found at 3s
Seconds: 70, Total Iterations: 75200, Iteration per second: 1074.285714, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75300, Iteration per second: 1060.563380, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75400, Iteration per second: 1061.971831, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75500, Iteration per second: 1063.380282, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75600, Iteration per second: 1064.788732, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75700, Iteration per second: 1066.197183, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75800, Iteration per second: 1067.605634, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 75900, Iteration per second: 1069.014085, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 76000, Iteration per second: 1070.422535, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 76100, Iteration per second: 1071.830986, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 76200, Iteration per second: 1073.239437, Best solution: 388793 found at 3s
Seconds: 71, Total Iterations: 76300, Iteration per second: 1074.647887, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 76400, Iteration per second: 1061.111111, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 76500, Iteration per second: 1062.500000, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 76600, Iteration per second: 1063.888889, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 76700, Iteration per second: 1065.277778, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 76800, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 76900, Iteration per second: 1068.055556, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 77000, Iteration per second: 1069.444444, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 77100, Iteration per second: 1070.833333, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 77200, Iteration per second: 1072.222222, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 77300, Iteration per second: 1073.611111, Best solution: 388793 found at 3s
Seconds: 72, Total Iterations: 77400, Iteration per second: 1075.000000, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 77500, Iteration per second: 1061.643836, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 77600, Iteration per second: 1063.013699, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 77700, Iteration per second: 1064.383562, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 77800, Iteration per second: 1065.753425, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 77900, Iteration per second: 1067.123288, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 78000, Iteration per second: 1068.493151, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 78100, Iteration per second: 1069.863014, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 78200, Iteration per second: 1071.232877, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 78300, Iteration per second: 1072.602740, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 78400, Iteration per second: 1073.972603, Best solution: 388793 found at 3s
Seconds: 73, Total Iterations: 78500, Iteration per second: 1075.342466, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 78600, Iteration per second: 1062.162162, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 78700, Iteration per second: 1063.513514, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 78800, Iteration per second: 1064.864865, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 78900, Iteration per second: 1066.216216, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79000, Iteration per second: 1067.567568, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79100, Iteration per second: 1068.918919, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79200, Iteration per second: 1070.270270, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79300, Iteration per second: 1071.621622, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79400, Iteration per second: 1072.972973, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79500, Iteration per second: 1074.324324, Best solution: 388793 found at 3s
Seconds: 74, Total Iterations: 79600, Iteration per second: 1075.675676, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 79700, Iteration per second: 1062.666667, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 79800, Iteration per second: 1064.000000, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 79900, Iteration per second: 1065.333333, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80000, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80100, Iteration per second: 1068.000000, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80200, Iteration per second: 1069.333333, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80300, Iteration per second: 1070.666667, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80400, Iteration per second: 1072.000000, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80500, Iteration per second: 1073.333333, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80600, Iteration per second: 1074.666667, Best solution: 388793 found at 3s
Seconds: 75, Total Iterations: 80700, Iteration per second: 1076.000000, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 80800, Iteration per second: 1063.157895, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 80900, Iteration per second: 1064.473684, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81000, Iteration per second: 1065.789474, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81100, Iteration per second: 1067.105263, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81200, Iteration per second: 1068.421053, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81300, Iteration per second: 1069.736842, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81400, Iteration per second: 1071.052632, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81500, Iteration per second: 1072.368421, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81600, Iteration per second: 1073.684211, Best solution: 388793 found at 3s
Seconds: 76, Total Iterations: 81700, Iteration per second: 1075.000000, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 81800, Iteration per second: 1062.337662, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 81900, Iteration per second: 1063.636364, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82000, Iteration per second: 1064.935065, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82100, Iteration per second: 1066.233766, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82200, Iteration per second: 1067.532468, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82300, Iteration per second: 1068.831169, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82400, Iteration per second: 1070.129870, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82500, Iteration per second: 1071.428571, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82600, Iteration per second: 1072.727273, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82700, Iteration per second: 1074.025974, Best solution: 388793 found at 3s
Seconds: 77, Total Iterations: 82800, Iteration per second: 1075.324675, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 82900, Iteration per second: 1062.820513, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83000, Iteration per second: 1064.102564, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83100, Iteration per second: 1065.384615, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83200, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83300, Iteration per second: 1067.948718, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83400, Iteration per second: 1069.230769, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83500, Iteration per second: 1070.512821, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83600, Iteration per second: 1071.794872, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83700, Iteration per second: 1073.076923, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83800, Iteration per second: 1074.358974, Best solution: 388793 found at 3s
Seconds: 78, Total Iterations: 83900, Iteration per second: 1075.641026, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84000, Iteration per second: 1063.291139, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84100, Iteration per second: 1064.556962, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84200, Iteration per second: 1065.822785, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84300, Iteration per second: 1067.088608, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84400, Iteration per second: 1068.354430, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84500, Iteration per second: 1069.620253, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84600, Iteration per second: 1070.886076, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84700, Iteration per second: 1072.151899, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84800, Iteration per second: 1073.417722, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 84900, Iteration per second: 1074.683544, Best solution: 388793 found at 3s
Seconds: 79, Total Iterations: 85000, Iteration per second: 1075.949367, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85100, Iteration per second: 1063.750000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85200, Iteration per second: 1065.000000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85300, Iteration per second: 1066.250000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85400, Iteration per second: 1067.500000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85500, Iteration per second: 1068.750000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85600, Iteration per second: 1070.000000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85700, Iteration per second: 1071.250000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85800, Iteration per second: 1072.500000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 85900, Iteration per second: 1073.750000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 86000, Iteration per second: 1075.000000, Best solution: 388793 found at 3s
Seconds: 80, Total Iterations: 86100, Iteration per second: 1076.250000, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86200, Iteration per second: 1064.197531, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86300, Iteration per second: 1065.432099, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86400, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86500, Iteration per second: 1067.901235, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86600, Iteration per second: 1069.135802, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86700, Iteration per second: 1070.370370, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86800, Iteration per second: 1071.604938, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 86900, Iteration per second: 1072.839506, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 87000, Iteration per second: 1074.074074, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 87100, Iteration per second: 1075.308642, Best solution: 388793 found at 3s
Seconds: 81, Total Iterations: 87200, Iteration per second: 1076.543210, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87300, Iteration per second: 1064.634146, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87400, Iteration per second: 1065.853659, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87500, Iteration per second: 1067.073171, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87600, Iteration per second: 1068.292683, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87700, Iteration per second: 1069.512195, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87800, Iteration per second: 1070.731707, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 87900, Iteration per second: 1071.951220, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 88000, Iteration per second: 1073.170732, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 88100, Iteration per second: 1074.390244, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 88200, Iteration per second: 1075.609756, Best solution: 388793 found at 3s
Seconds: 82, Total Iterations: 88300, Iteration per second: 1076.829268, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 88400, Iteration per second: 1065.060241, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 88500, Iteration per second: 1066.265060, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 88600, Iteration per second: 1067.469880, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 88700, Iteration per second: 1068.674699, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 88800, Iteration per second: 1069.879518, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 88900, Iteration per second: 1071.084337, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 89000, Iteration per second: 1072.289157, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 89100, Iteration per second: 1073.493976, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 89200, Iteration per second: 1074.698795, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 89300, Iteration per second: 1075.903614, Best solution: 388793 found at 3s
Seconds: 83, Total Iterations: 89400, Iteration per second: 1077.108434, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 89500, Iteration per second: 1065.476190, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 89600, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 89700, Iteration per second: 1067.857143, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 89800, Iteration per second: 1069.047619, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 89900, Iteration per second: 1070.238095, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 90000, Iteration per second: 1071.428571, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 90100, Iteration per second: 1072.619048, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 90200, Iteration per second: 1073.809524, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 90300, Iteration per second: 1075.000000, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 90400, Iteration per second: 1076.190476, Best solution: 388793 found at 3s
Seconds: 84, Total Iterations: 90500, Iteration per second: 1077.380952, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 90600, Iteration per second: 1065.882353, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 90700, Iteration per second: 1067.058824, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 90800, Iteration per second: 1068.235294, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 90900, Iteration per second: 1069.411765, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91000, Iteration per second: 1070.588235, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91100, Iteration per second: 1071.764706, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91200, Iteration per second: 1072.941176, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91300, Iteration per second: 1074.117647, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91400, Iteration per second: 1075.294118, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91500, Iteration per second: 1076.470588, Best solution: 388793 found at 3s
Seconds: 85, Total Iterations: 91600, Iteration per second: 1077.647059, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 91700, Iteration per second: 1066.279070, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 91800, Iteration per second: 1067.441860, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 91900, Iteration per second: 1068.604651, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92000, Iteration per second: 1069.767442, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92100, Iteration per second: 1070.930233, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92200, Iteration per second: 1072.093023, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92300, Iteration per second: 1073.255814, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92400, Iteration per second: 1074.418605, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92500, Iteration per second: 1075.581395, Best solution: 388793 found at 3s
Seconds: 86, Total Iterations: 92600, Iteration per second: 1076.744186, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 92700, Iteration per second: 1065.517241, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 92800, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 92900, Iteration per second: 1067.816092, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93000, Iteration per second: 1068.965517, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93100, Iteration per second: 1070.114943, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93200, Iteration per second: 1071.264368, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93300, Iteration per second: 1072.413793, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93400, Iteration per second: 1073.563218, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93500, Iteration per second: 1074.712644, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93600, Iteration per second: 1075.862069, Best solution: 388793 found at 3s
Seconds: 87, Total Iterations: 93700, Iteration per second: 1077.011494, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 93800, Iteration per second: 1065.909091, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 93900, Iteration per second: 1067.045455, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94000, Iteration per second: 1068.181818, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94100, Iteration per second: 1069.318182, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94200, Iteration per second: 1070.454545, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94300, Iteration per second: 1071.590909, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94400, Iteration per second: 1072.727273, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94500, Iteration per second: 1073.863636, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94600, Iteration per second: 1075.000000, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94700, Iteration per second: 1076.136364, Best solution: 388793 found at 3s
Seconds: 88, Total Iterations: 94800, Iteration per second: 1077.272727, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 94900, Iteration per second: 1066.292135, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95000, Iteration per second: 1067.415730, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95100, Iteration per second: 1068.539326, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95200, Iteration per second: 1069.662921, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95300, Iteration per second: 1070.786517, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95400, Iteration per second: 1071.910112, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95500, Iteration per second: 1073.033708, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95600, Iteration per second: 1074.157303, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95700, Iteration per second: 1075.280899, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95800, Iteration per second: 1076.404494, Best solution: 388793 found at 3s
Seconds: 89, Total Iterations: 95900, Iteration per second: 1077.528090, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96000, Iteration per second: 1066.666667, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96100, Iteration per second: 1067.777778, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96200, Iteration per second: 1068.888889, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96300, Iteration per second: 1070.000000, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96400, Iteration per second: 1071.111111, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96500, Iteration per second: 1072.222222, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96600, Iteration per second: 1073.333333, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96700, Iteration per second: 1074.444444, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96800, Iteration per second: 1075.555556, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 96900, Iteration per second: 1076.666667, Best solution: 388793 found at 3s
Seconds: 90, Total Iterations: 97000, Iteration per second: 1077.777778, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97100, Iteration per second: 1067.032967, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97200, Iteration per second: 1068.131868, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97300, Iteration per second: 1069.230769, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97400, Iteration per second: 1070.329670, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97500, Iteration per second: 1071.428571, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97600, Iteration per second: 1072.527473, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97700, Iteration per second: 1073.626374, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97800, Iteration per second: 1074.725275, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 97900, Iteration per second: 1075.824176, Best solution: 388793 found at 3s
Seconds: 91, Total Iterations: 98000, Iteration per second: 1076.923077, Best solution: 388793 found at 3s
